t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
216,HK.MHImain,2019-05-31 00:00:00,26924.0,26720.0,27033.0,26703.0,88461,2365825490.0,0.0,0.0,27099.0,-2,-1.0,-0.01398575593195317,27118.0,27291.2,27887.0,28881.233333333334,-1153.7013421017691,-1097.1272780835523,-113.14812803643372,1097.1272780835523,0.0,0.0,6.978966653486179,11.88903826721136,26818.666666666668,27924.316666666662,601.7149999999995,-122.49985458231833,-1.0,0.01398575593195317,0.9486132460286586
220,HK.MHImain,2019-06-06 00:00:00,26810.0,26850.0,26878.0,26671.0,85402,2282658118.0,0.0,0.0,26811.0,-1,1.0,0.0014546268322703781,26740.0,26988.3,27399.05,28738.683333333334,-1088.3870874860368,-1135.075923784568,93.37767259706243,1097.1272780835523,1.0,0.0,25.634835479256036,16.826963528163443,26799.666666666668,27429.166666666664,434.38333333333287,-96.61205540421243,1.0,-0.0029092536645407563,0.9551275411374771
228,HK.MHImain,2019-06-19 00:00:00,27452.0,28151.0,28196.0,27444.0,103450,2889904025.0,0.0,0.0,27444.0,0,1.0,0.025761550794344945,27387.6,27288.5,27197.15,28538.2,-190.94265134264788,-462.54594627976246,543.2065898742292,1097.1272780835523,0.0,0.0,73.40914062018021,58.936775538767584,27930.333333333332,27187.283333333326,247.75500000000065,199.94214714805744,1.0,-0.025761550794344945,0.9306511517506644
233,HK.MHImain,2019-06-26 00:00:00,28157.0,28191.0,28276.0,27988.0,69224,1946856682.0,0.0,0.0,28163.0,-1,-1.0,0.0009942122643185058,28342.2,27864.9,27447.8,28490.383333333335,292.74205528942184,181.7709503069625,221.94220996491867,1097.1272780835523,0.0,0.0,77.51426484995825,83.63627899748103,28151.666666666668,27432.79999999999,520.8066666666633,92.01964473914622,-1.0,0.0,0.906676134833024
234,HK.MHImain,2019-06-27 00:00:00,28199.0,28519.0,28527.0,28199.0,22503,638014679.0,0.0,0.0,28191.0,0,1.0,0.01163491894576274,28343.6,28001.7,27512.65,28487.616666666665,371.12209495431307,244.88799852274602,252.4681928631341,1097.1272780835523,0.0,0.0,78.8020890029875,79.55840827356252,28415.0,27490.03333333332,573.239999999997,107.57177525023684,1.0,-0.01163491894576274,0.906676134833024
239,HK.MHImain,2019-07-05 00:00:00,28848.0,28781.0,28960.0,28754.0,58799,1695140450.0,0.0,0.0,28848.0,-1,-1.0,-0.0023225180255130873,28799.8,28571.7,28015.15,28436.1,610.0085121880657,548.8711901501256,122.27464407588013,1097.1272780835523,0.0,0.0,79.80366985039883,85.27100440479137,28831.666666666668,27980.566666666644,626.4100000000026,90.57965230440347,-1.0,-0.0,0.8961270314941843
255,HK.MHImain,2019-07-29 00:00:00,28388.0,28137.0,28427.0,27936.0,69813,1960693168.0,0.0,0.0,28388.0,-2,-1.0,-0.008841764125686935,28422.2,28497.2,28532.5,28049.733333333334,45.686511092673754,148.57029088496836,-205.7675595845892,1097.1272780835523,0.0,0.0,36.23429147018484,48.64837755315077,28166.666666666668,28529.133333333313,168.37999999999812,-143.51136978526722,-1.0,0.008841764125686935,0.9076656163437121
282,HK.MHImain,2019-09-04 00:00:00,25471.0,26476.0,26633.0,25392.0,135435,3511865485.0,0.0,0.0,25465.0,-1,1.0,0.03970155114863538,25719.8,25759.6,25758.8,27280.083333333332,-556.8827371889165,-771.2304135156708,428.6953526535085,1097.1272780835523,0.0,0.0,49.09686023023671,37.94069648412008,26167.0,25746.116666666643,260.27333333332865,107.80546946373414,1.0,-0.07940310229727077,1.107173480358615
301,HK.MHImain,2019-10-02 00:00:00,26058.0,25950.0,26088.0,25752.0,67720,1752730827.0,0.0,0.0,26046.0,-2,-1.0,-0.00368578668509556,25974.8,26193.8,26502.15,26760.116666666665,-374.1098833949036,-308.96957455132457,-130.28061768715804,1097.1272780835523,0.0,0.0,22.28639115355399,15.671299249639219,25930.0,26504.63333333332,355.20000000000016,-107.85160160159914,-1.0,0.00368578668509556,1.034885297291421
302,HK.MHImain,2019-10-03 00:00:00,25950.0,26144.0,26219.0,25675.0,89974,2328527488.0,0.0,0.0,25950.0,-1,1.0,0.007475915221579976,26022.6,26135.0,26485.55,26725.8,-323.2212774135114,-313.7201421720535,-19.002270482915833,1097.1272780835523,0.0,0.0,35.760148350520005,25.19077241432181,26012.666666666668,26496.91666666665,362.9166666666668,-88.95522388059365,1.0,-0.014951830443159952,1.038699663740779
303,HK.MHImain,2019-10-04 00:00:00,26149.0,25783.0,26175.0,25566.0,108039,2798431340.0,0.0,0.0,26144.0,-2,-1.0,-0.01380813953488369,25974.2,26064.9,26451.1,26681.266666666666,-385.4725018434947,-337.6375953958672,-95.66981289525495,1097.1272780835523,0.0,0.0,32.88151604174063,30.309351848604837,25841.333333333332,26467.04999999999,394.37833333333475,-105.77265767079058,-1.0,0.01380813953488369,1.0231692024871597
304,HK.MHImain,2019-10-08 00:00:00,25758.0,25872.0,26202.0,25624.0,106306,2750373483.0,0.0,0.0,25783.0,-1,1.0,0.003451886902222423,25959.0,26009.7,26415.35,26636.833333333332,-392.8071153393503,-356.0274353770282,-73.55935992464413,1097.1272780835523,0.0,0.0,36.28299689440994,34.974887095556824,25899.333333333332,26431.183333333327,415.2833333333336,-85.3794598065569,1.0,-0.006903773804444846,1.037297265602898
305,HK.MHImain,2019-10-09 00:00:00,25875.0,25651.0,25882.0,25621.0,93079,2392906253.0,0.0,0.0,25872.0,-2,-1.0,-0.008542053184910303,25880.0,25961.9,26365.65,26589.05,-451.53988836748977,-387.8649197071821,-127.34993732061537,1097.1272780835523,0.0,0.0,23.108008274231683,30.757507070127378,25718.0,26384.633333333324,435.39666666666596,-102.0729500812784,-1.0,0.008542053184910303,1.0301359999132065
306,HK.MHImain,2019-10-10 00:00:00,25677.0,25805.0,25843.0,25508.0,92826,2381251897.0,0.0,0.0,25651.0,-1,1.0,0.006003664574480538,25851.0,25912.9,26324.5,26542.066666666666,-437.3801549339587,-404.36999811610764,-66.02031363570211,1097.1272780835523,0.0,0.0,29.49733668492085,29.629447284520783,25718.666666666668,26335.29999999999,442.79333333333125,-92.83990022935055,1.0,-0.012007329148961077,1.038935476412156
