t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
34,HK.MHImain,2020-07-25 02:00:00,24772.0,24774.0,24777.0,24768.0,20,495448.0,0.0,0.0,24767.0,0,,0.0002826341502806251,24780.6559069381,24764.144093061903,24772.4,,,,0.0,0.0,0.0,82.97008547008548,87.88683968916526,24773.0,24748.846153846163,9.988165680473966,161.21642969976895,0.0
35,HK.MHImain,2020-07-25 02:03:00,24777.0,24782.0,24782.0,24771.0,76,1883092.0,0.0,0.0,24774.0,0,,0.0003229191894729144,24784.948846059153,24765.45115394085,24775.2,,,,0.0,0.0,0.0,85.4700854700855,84.71112436228715,24778.333333333332,24750.01282051283,11.195266272191825,168.6457599247213,0.0
36,HK.MHImain,2020-07-25 02:06:00,24781.0,24784.0,24793.0,24780.0,90,2230708.0,0.0,0.0,24782.0,0,,8.07037365830876e-05,24788.706196777668,24764.49380322233,24776.6,,,,0.0,0.0,0.0,88.74975154044922,85.72997416020672,24785.666666666668,24751.346153846163,12.837278106511944,178.2335919693901,0.0
37,HK.MHImain,2020-07-25 02:09:00,24783.0,24794.0,24794.0,24783.0,39,966826.0,0.0,0.0,24784.0,0,,0.00040348612007745643,24798.54775190225,24761.85224809775,24780.2,,,,0.0,0.0,0.0,93.0232558139535,89.08103094149607,24790.333333333332,24753.000000000007,14.56410256410429,170.8920187792836,0.0
38,HK.MHImain,2020-07-25 02:12:00,24794.0,24781.0,24795.0,24781.0,38,941991.0,0.0,0.0,24794.0,0,,-0.0005243204000967561,24795.899612400975,24770.100387599025,24783.0,25.429061336471932,24.769762884581723,1.318596903780417,0.0,0.0,0.0,80.41064320134089,87.39455018524787,24785.666666666668,24754.461538461546,15.840236686391878,131.33275225165235,0.0
39,HK.MHImain,2020-07-25 02:15:00,24777.0,24780.0,24780.0,24773.0,74,1833433.0,0.0,0.0,24781.0,0,,-4.035349663045196e-05,24794.350862030482,24774.04913796952,24784.2,23.2570764474076,24.26553407219035,-2.0169152495655,0.0,0.0,0.0,71.25835512932288,81.56408471487242,24777.666666666668,24755.692307692316,16.51676528599763,88.69516758216257,-0.5
40,HK.MHImain,2020-07-25 02:18:00,24784.0,24784.0,24786.0,24777.0,44,1090405.0,0.0,0.0,24780.0,0,,0.00016142050040346412,24794.52773891391,24774.67226108609,24784.6,22.569954916380084,23.700341020253592,-2.260772207747017,0.0,0.0,0.0,59.43039814007557,70.36646549024645,24782.333333333332,24757.192307692316,17.247534516766862,97.1772733336696,-0.5
41,HK.MHImain,2020-07-25 02:21:00,24784.0,24785.0,24789.0,24781.0,35,867480.0,0.0,0.0,24784.0,0,,4.034861200774564e-05,24794.711609367198,24774.8883906328,24784.8,21.99713849098407,23.13260684383042,-2.270936705692698,0.0,0.0,0.0,61.290322580645174,63.99302528334788,24785.0,24758.487179487187,18.19132149901466,97.16288987672547,-0.5
42,HK.MHImain,2020-07-25 02:24:00,24789.0,24789.0,24796.0,24786.0,64,1586684.0,0.0,0.0,24785.0,0,,0.00016138793625186665,24790.17495100713,24777.425048992867,24783.8,22.34023299182809,22.868482226496308,-1.0564984693364394,0.0,0.0,0.0,69.08602150537634,63.2689140753657,24790.333333333332,24760.038461538472,19.089743589743822,105.79807477049783,1.0
43,HK.MHImain,2020-07-25 02:27:00,24795.0,24799.0,24801.0,24792.0,86,2132628.0,0.0,0.0,24789.0,0,,0.00040340473597155757,24800.33676928977,24774.463230710233,24787.4,24.920325214730838,23.55242988924115,2.735790650979375,23.55242988924115,0.0,0.0,78.69175627240143,69.68936678614098,24797.333333333332,24762.576923076933,19.224852071005305,120.52597380387114,0.0
