t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
47,HK.MHImain,2020-07-16 02:15:00,25579.0,25603.0,25626.0,25567.0,317,8116224.0,0.0,0.0,25581.0,0,,0.0008600132911145142,25616.903455934138,25573.496544065863,25595.2,35.56353366449184,27.30049917649309,16.526068975997504,6.0705717937303625,0.0,0.0,80.6451612903226,82.53252124219868,25598.666666666668,25583.717948717953,34.80867850098562,28.63025083106172,0.0
48,HK.MHImain,2020-07-16 02:30:00,25608.0,25602.0,25612.0,25575.0,131,3352715.0,0.0,0.0,25603.0,0,,-3.905792289971011e-05,25618.056618422008,25579.14338157799,25598.6,37.24804194506578,30.61634676601732,13.26339035809692,6.0705717937303625,0.0,0.0,77.99983830544105,81.04268114454872,25596.333333333332,25583.538461538465,34.67061143984183,24.602723100837775,0.5
49,HK.MHImain,2020-07-16 02:45:00,25597.0,25600.0,25614.0,25596.0,95,2432399.0,0.0,0.0,25602.0,0,,-7.81188969611879e-05,25618.607215149696,25579.792784850306,25599.2,37.06332415977886,32.765339230604496,8.595969858348724,6.0705717937303625,0.0,0.0,80.51928930640268,79.72142963405543,25603.333333333332,25583.205128205132,34.414201183431246,38.992052575261425,0.5
50,HK.MHImain,2020-07-16 03:00:00,25600.0,25562.0,25608.0,25552.0,254,6497467.0,0.0,0.0,25600.0,-1,-1.0,-0.0014843749999999822,25621.56498084199,25557.635019158006,25589.6,25.70510695867779,30.411928473295593,-9.413643029235608,6.0705717937303625,-1.0,0.0,65.71214715389208,74.74375825524525,25574.0,25581.371794871804,33.57100591715859,-14.639209580622447,0.5
51,HK.MHImain,2020-07-16 09:30:00,25500.0,25582.0,25626.0,25500.0,4225,108047182.0,0.0,0.0,25562.0,-1,,0.0007824113919099318,25621.559093191452,25558.040906808546,25589.8,23.63317192541581,28.152342957335666,-9.038342063839714,6.0705717937303625,0.0,0.0,60.249271214042444,68.82690255811238,25569.333333333332,25579.076923076933,32.3786982248516,-20.061728395084685,0.5
52,HK.MHImain,2020-07-16 09:45:00,25583.0,25569.0,25590.0,25458.0,11093,283089867.0,0.0,0.0,25582.0,-1,,-0.0005081698068954976,25615.099844237866,25550.900155762134,25583.0,18.279857794743293,24.861514569804875,-13.163313550123164,6.0705717937303625,0.0,0.0,56.268719643820866,60.743379337251774,25539.0,25575.93589743591,32.32051282051305,-76.18669840012967,0.5
53,HK.MHImain,2020-07-16 10:00:00,25573.0,25454.0,25586.0,25420.0,7585,193336180.0,0.0,0.0,25569.0,-1,,-0.004497633853494443,25656.1120246113,25450.687975388704,25553.4,-17.37370772817667,10.783107137144361,-56.31362973064206,6.0705717937303625,0.0,0.0,48.56759049773759,55.02852711853361,25486.666666666668,25571.2435897436,34.35305719921025,-164.13274387095353,-1.0
54,HK.MHImain,2020-07-16 10:15:00,25456.0,25376.0,25534.0,25360.0,9209,234177704.0,0.0,0.0,25454.0,-1,,-0.003064351378958108,25669.724051589186,25347.47594841081,25508.6,-61.16718032171411,-13.200322015808462,-95.9337166118113,6.0705717937303625,0.0,0.0,29.218436362399242,44.68491550131921,25423.333333333332,25564.000000000015,39.38461538461301,-238.10763888892996,0.0
55,HK.MHImain,2020-07-16 10:30:00,25374.0,25209.0,25385.0,25176.0,9521,240732997.0,0.0,0.0,25376.0,-1,,-0.006581021437578771,25712.86433017053,25163.13566982947,25438.0,-133.99701157835443,-53.46588520332378,-161.0622527500613,6.0705717937303625,0.0,0.0,9.898174924490743,29.228067261542503,25256.666666666668,25551.115384615397,51.71301775147717,-379.59328972547894,0.0
56,HK.MHImain,2020-07-16 10:45:00,25208.0,25237.0,25256.0,25138.0,9238,232775311.0,0.0,0.0,25209.0,-1,,0.0011107144273869718,25637.772022353696,25100.227977646304,25369.0,-169.5936273403422,-92.17513258232992,-154.83698951602457,6.0705717937303625,0.0,0.0,11.211752057740007,16.77612111487664,25210.333333333332,25538.14102564104,67.31755424062473,-324.6381482567139,0.0
57,HK.MHImain,2020-07-16 11:00:00,25237.0,25225.0,25280.0,25194.0,5180,130730278.0,0.0,0.0,25237.0,-1,,-0.0004754923326861782,25494.862374380824,25105.537625619178,25300.2,-192.19902194344104,-125.51642903603363,-133.36518581481482,6.0705717937303625,0.0,0.0,15.149362477231358,12.08642981982068,25233.0,25525.6153846154,82.12228796843527,-237.54443270250135,0.0
58,HK.MHImain,2020-07-16 11:15:00,25224.0,25183.0,25248.0,25163.0,4025,101434851.0,0.0,0.0,25225.0,-1,,-0.0016650148662041842,25380.937022347465,25111.062977652535,25246.0,-214.5394736945891,-155.19077725555212,-118.69739287807397,6.0705717937303625,0.0,0.0,15.778688524590192,14.04660101985383,25198.0,25509.897435897456,97.53451676527668,-213.18773171557143,0.0
59,HK.MHImain,2020-07-16 11:30:00,25183.0,25208.0,25223.0,25116.0,5453,137206989.0,0.0,0.0,25183.0,-1,,0.0009927331930270622,25248.832952112843,25175.96704788716,25212.4,-217.6882863954088,-176.023280302171,-83.33001218647559,6.0705717937303625,0.0,0.0,15.029465338047814,15.319172113289765,25182.333333333332,25492.294871794893,111.97928994081835,-184.5350383541916,0.0
60,HK.MHImain,2020-07-16 11:45:00,25209.0,25180.0,25227.0,25172.0,1927,48560681.0,0.0,0.0,25208.0,-1,,-0.0011107584893684797,25251.58177408833,25161.61822591167,25206.6,-223.41738538490245,-191.82131532974816,-63.19214011030857,6.0705717937303625,0.0,0.0,13.587545622108593,14.79856649491551,25193.0,25474.820512820534,125.15976331359973,-150.11241385109017,0.0
